Record_ID,Year,Month,village_name,problem_type,severity,affected_families,ngo_name,ngo_work
F9_REC00162,2019,Jan,"Chennai, Tamil Nadu",Dengue Outbreak | Low ANC Coverage,Low,99,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F9_REC00163,2020,Jan,"Coimbatore, Tamil Nadu",Dengue Outbreak | TB Burden,Medium,113,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F9_REC00164,2020,Sep,"Pune, Maharashtra",Malaria Outbreak | TB Burden,High,146,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F9_REC00165,2017,Feb,"Hubli, Karnataka",Malaria Outbreak | Dengue Outbreak | TB Burden,High,185,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F9_REC00166,2018,Feb,"Howrah, West Bengal",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,218,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F9_REC00167,2021,Jan,"Madurai, Tamil Nadu",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,130,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F9_REC00168,2020,Jun,"Mysuru, Karnataka",ASHA Worker Shortage,High,47,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F9_REC00169,2018,Jul,"Pune, Maharashtra",Malaria Outbreak | TB Burden | Low ANC Coverage | ASHA Worker Shortage,Medium,129,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F9_REC00170,2019,Feb,"Nagpur, Maharashtra",Malaria Outbreak | TB Burden,Low,196,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F9_REC00171,2021,Jan,"Varanasi, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak | Low ANC Coverage,Low,167,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F9_REC00172,2020,Apr,"Pune, Maharashtra",Malaria Outbreak | TB Burden,Low,148,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F9_REC00173,2021,Aug,"Chennai, Tamil Nadu",Malaria Outbreak,Medium,60,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F9_REC00174,2018,May,"Pune, Maharashtra",Malaria Outbreak | Dengue Outbreak | ASHA Worker Shortage,High,129,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F9_REC00175,2021,Jun,"Mysuru, Karnataka",Malaria Outbreak | Dengue Outbreak,Low,163,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F9_REC00176,2017,Aug,"Vadodara, Gujarat",Malaria Outbreak | TB Burden | Low ANC Coverage | ASHA Worker Shortage,Low,173,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F9_REC00177,2018,Feb,"Coimbatore, Tamil Nadu",Malaria Outbreak | TB Burden | Low Institutional Deliveries,High,134,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F9_REC00178,2021,Mar,"Mumbai, Maharashtra",Malaria Outbreak | TB Burden,Medium,139,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F9_REC00179,2019,Sep,"Surat, Gujarat",Malaria Outbreak | Low Immunization,High,144,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F9_REC00180,2021,Mar,"Coimbatore, Tamil Nadu",TB Burden,High,66,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F9_REC00181,2018,Mar,"Muzaffarpur, Bihar",Malaria Outbreak | TB Burden | Low Institutional Deliveries | ASHA Worker Shortage,Low,154,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F9_REC00182,2020,Jan,"Agra, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak,High,132,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F9_REC00183,2020,Aug,"Gaya, Bihar",Malaria Outbreak | TB Burden,High,141,HMIS,"Health data reporting, facility monitoring, program evaluation"
F9_REC00184,2018,Jan,"Gaya, Bihar",Dengue Outbreak,High,141,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F9_REC00185,2018,Jun,"Varanasi, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,236,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F9_REC00186,2021,Jan,"Mumbai, Maharashtra",Malaria Outbreak | TB Burden,Medium,143,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F9_REC00187,2021,Jun,"Mumbai, Maharashtra",Dengue Outbreak,Low,132,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F9_REC00188,2020,Jun,"Mysuru, Karnataka",General Health Monitoring,High,50,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F9_REC00189,2018,Aug,"Pune, Maharashtra",ASHA Worker Shortage,Low,83,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F9_REC00190,2018,Mar,"Bengaluru, Karnataka",Malaria Outbreak | Dengue Outbreak | Low Immunization,Medium,153,HMIS,"Health data reporting, facility monitoring, program evaluation"
F9_REC00191,2018,Aug,"Mumbai, Maharashtra",Malaria Outbreak | Low ANC Coverage,Low,104,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F9_REC00192,2020,Apr,"Ahmedabad, Gujarat",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,215,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F9_REC00193,2019,Jan,"Lucknow, Uttar Pradesh",TB Burden,Low,97,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F9_REC00194,2020,Aug,"Kolkata, West Bengal",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Immunization,High,217,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F9_REC00195,2017,May,"Siliguri, West Bengal",General Health Monitoring,High,33,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F9_REC00196,2021,Jan,"Coimbatore, Tamil Nadu",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Institutional Deliveries,High,182,HMIS,"Health data reporting, facility monitoring, program evaluation"
F9_REC00197,2017,May,"Pune, Maharashtra",Dengue Outbreak | TB Burden | Low ANC Coverage | ASHA Worker Shortage,Low,133,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F9_REC00198,2020,Jan,"Hubli, Karnataka",General Health Monitoring,Low,75,HMIS,"Health data reporting, facility monitoring, program evaluation"
F9_REC00199,2019,Sep,"Howrah, West Bengal",Malaria Outbreak | Dengue Outbreak | TB Burden | Low ANC Coverage | ASHA Worker Shortage,Medium,178,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F10_REC00000,2022,Jul,"Mumbai, Maharashtra",Malaria Outbreak | TB Burden,Medium,100,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F10_REC00001,2023,Jun,"Ahmedabad, Gujarat",Malaria Outbreak | Dengue Outbreak,Medium,157,HMIS,"Health data reporting, facility monitoring, program evaluation"
F10_REC00002,2023,Aug,"Mysuru, Karnataka",Malaria Outbreak,Low,94,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F10_REC00003,2023,Jul,"Varanasi, Uttar Pradesh",TB Burden | Low ANC Coverage | ASHA Worker Shortage,High,84,HMIS,"Health data reporting, facility monitoring, program evaluation"
F10_REC00004,2020,Mar,"Nagpur, Maharashtra",Malaria Outbreak | Dengue Outbreak | TB Burden,High,191,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F10_REC00005,2022,Jun,"Patna, Bihar",Malaria Outbreak,Medium,112,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F10_REC00006,2023,Feb,"Lucknow, Uttar Pradesh",Malaria Outbreak | Dengue Outbreak | TB Burden | ASHA Worker Shortage,Low,152,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F10_REC00007,2021,Jul,"Ahmedabad, Gujarat",Malaria Outbreak | Dengue Outbreak | Low Institutional Deliveries,Low,182,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F10_REC00008,2019,Feb,"Lucknow, Uttar Pradesh",Malaria Outbreak | TB Burden,Medium,164,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F10_REC00009,2023,Jul,"Bengaluru, Karnataka",Dengue Outbreak | ASHA Worker Shortage,Low,96,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F10_REC00010,2020,Sep,"Coimbatore, Tamil Nadu",Malaria Outbreak | TB Burden | Low Institutional Deliveries,Medium,120,HMIS,"Health data reporting, facility monitoring, program evaluation"
F10_REC00011,2021,Feb,"Agra, Uttar Pradesh",Dengue Outbreak | TB Burden,Low,132,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F10_REC00012,2023,Apr,"Patna, Bihar",General Health Monitoring,Medium,79,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F10_REC00013,2020,May,"Hubli, Karnataka",TB Burden | Low Institutional Deliveries,Medium,121,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F10_REC00014,2022,Jun,"Kolkata, West Bengal",Malaria Outbreak | Dengue Outbreak,Medium,168,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F10_REC00015,2019,May,"Muzaffarpur, Bihar",Dengue Outbreak | TB Burden,Medium,115,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F10_REC00016,2020,Jan,"Hubli, Karnataka",Malaria Outbreak | Dengue Outbreak,Medium,204,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F10_REC00017,2019,Jun,"Siliguri, West Bengal",Malaria Outbreak | TB Burden | Low Institutional Deliveries,Low,149,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F10_REC00018,2022,Jul,"Mysuru, Karnataka",Malaria Outbreak | TB Burden,High,155,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F10_REC00019,2020,Jan,"Bengaluru, Karnataka",Low Institutional Deliveries,High,73,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F10_REC00020,2020,Jul,"Gaya, Bihar",TB Burden,Medium,92,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F10_REC00021,2023,Mar,"Hubli, Karnataka",Dengue Outbreak | TB Burden | ASHA Worker Shortage,Medium,128,HMIS,"Health data reporting, facility monitoring, program evaluation"
F10_REC00022,2022,Apr,"Surat, Gujarat",Dengue Outbreak | TB Burden,High,190,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F10_REC00023,2019,Jan,"Kolkata, West Bengal",Dengue Outbreak | TB Burden | ASHA Worker Shortage,Low,144,HMIS,"Health data reporting, facility monitoring, program evaluation"
F10_REC00024,2021,Sep,"Mysuru, Karnataka",Malaria Outbreak,Medium,96,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F10_REC00025,2022,May,"Pune, Maharashtra",Malaria Outbreak | Dengue Outbreak | TB Burden | Low ANC Coverage,High,186,HMIS,"Health data reporting, facility monitoring, program evaluation"
F10_REC00026,2022,Jul,"Varanasi, Uttar Pradesh",Dengue Outbreak | TB Burden | Low Institutional Deliveries,Low,120,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F10_REC00027,2023,Aug,"Mumbai, Maharashtra",Malaria Outbreak | Dengue Outbreak | TB Burden | Low ANC Coverage,Low,172,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F10_REC00028,2021,Aug,"Coimbatore, Tamil Nadu",Malaria Outbreak | Low Institutional Deliveries,Low,146,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F10_REC00029,2019,Feb,"Hubli, Karnataka",Malaria Outbreak | Dengue Outbreak | TB Burden,Low,229,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F10_REC00030,2020,Feb,"Madurai, Tamil Nadu",General Health Monitoring,Medium,64,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F10_REC00031,2023,Sep,"Vadodara, Gujarat",Malaria Outbreak | TB Burden | ASHA Worker Shortage,Medium,194,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F10_REC00032,2021,May,"Mumbai, Maharashtra",TB Burden,Low,81,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F10_REC00033,2022,Sep,"Gaya, Bihar",Malaria Outbreak | TB Burden,Low,163,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F10_REC00034,2023,Aug,"Nagpur, Maharashtra",Malaria Outbreak | Dengue Outbreak,Low,124,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F10_REC00035,2021,Aug,"Mumbai, Maharashtra",Malaria Outbreak | Dengue Outbreak | Low ANC Coverage | Low Institutional Deliveries,Medium,176,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F10_REC00036,2019,Feb,"Patna, Bihar",Malaria Outbreak,Low,143,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F10_REC00037,2023,Apr,"Pune, Maharashtra",Dengue Outbreak | TB Burden,Medium,133,WHO India,"Disease monitoring, TB/malaria control, epidemiology, health system strengthening"
F10_REC00038,2023,May,"Siliguri, West Bengal",Malaria Outbreak | Dengue Outbreak | TB Burden,Medium,171,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F10_REC00039,2019,Sep,"Madurai, Tamil Nadu",General Health Monitoring,Low,49,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F10_REC00040,2019,Aug,"Vadodara, Gujarat",Malaria Outbreak | Dengue Outbreak,Medium,181,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F10_REC00041,2019,Jun,"Surat, Gujarat",ASHA Worker Shortage,Medium,53,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F10_REC00042,2020,Jan,"Coimbatore, Tamil Nadu",Malaria Outbreak | Dengue Outbreak | TB Burden,Medium,154,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F10_REC00043,2019,Jan,"Mumbai, Maharashtra",Malaria Outbreak | Low ANC Coverage,Low,95,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F10_REC00044,2023,Mar,"Muzaffarpur, Bihar",Malaria Outbreak | TB Burden | ASHA Worker Shortage,Low,135,HMIS,"Health data reporting, facility monitoring, program evaluation"
F10_REC00045,2020,Jan,"Surat, Gujarat",Dengue Outbreak | Low ANC Coverage,High,129,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F10_REC00046,2021,Aug,"Gaya, Bihar",ASHA Worker Shortage,High,53,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F10_REC00047,2022,May,"Howrah, West Bengal",Malaria Outbreak | Dengue Outbreak | TB Burden | Low Immunization,Medium,215,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F10_REC00048,2021,Jun,"Nagpur, Maharashtra",Malaria Outbreak | Dengue Outbreak | TB Burden | ASHA Worker Shortage,Medium,214,Smile Foundation,"Primary healthcare, mobile health units, community outreach, mother-child welfare"
F10_REC00049,2022,Jul,"Mumbai, Maharashtra",Malaria Outbreak | Dengue Outbreak | Low Institutional Deliveries,Medium,154,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F10_REC00050,2022,Jul,"Vadodara, Gujarat",General Health Monitoring,Medium,74,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F10_REC00051,2019,May,"Mysuru, Karnataka",ASHA Worker Shortage,High,56,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F10_REC00052,2022,Mar,"Hubli, Karnataka",Malaria Outbreak | Dengue Outbreak | ASHA Worker Shortage,Medium,153,CARE India,"Maternal & child health, nutrition, immunization, emergency response"
F10_REC00053,2022,Mar,"Lucknow, Uttar Pradesh",Malaria Outbreak | TB Burden | ASHA Worker Shortage,High,128,UNICEF India,"Child immunization, ANC support, nutrition, disease surveillance"
F10_REC00054,2020,Sep,"Pune, Maharashtra",TB Burden,High,85,NFHS,"Health data collection, fertility & mortality tracking, policy research"
F10_REC00055,2021,Jun,"Pune, Maharashtra",Malaria Outbreak | Dengue Outbreak,High,176,Doctors For You,"Emergency medical relief, rural health camps, TB & dengue response"
F10_REC00056,2020,Apr,"Surat, Gujarat",Dengue Outbreak,High,113,NHM,"Primary healthcare delivery, ASHA worker deployment, institutional delivery"
F10_REC00057,2023,Apr,"Muzaffarpur, Bihar",Malaria Outbreak | TB Burden,Medium,212,HMIS,"Health data reporting, facility monitoring, program evaluation"
